seed,trial_id,sinkage_init,friction,escape_dir_x,escape_dir_y,escaped,time_to_escape,final_proj,entrapped_steps,failure_mode,terminal_x,terminal_y,terminal_z
1,21,0.2435882198561301,0.3088923041250685,-0.19895775616168976,0.980008065700531,False,-1,-5.684054374694824,0,no_progress,19.8877846796341,-1.3564273405650749,-0.2211923713635611
1,22,0.17797836173118656,0.25983284501664694,0.33906206488609314,-0.9407640099525452,True,158,3.011645793914795,0,ESCAPED,6.055592702717327,-0.2979491590625211,-0.018818305391751763
1,23,0.27527721346984624,0.13763120760529438,-0.9937610030174255,0.11153033375740051,False,-1,-21.200435638427734,0,no_progress,19.34600253738189,0.1110946027528582,-0.013347752080139394
1,24,0.2663130620855026,0.2056792267363593,-0.8460001945495605,-0.5331825613975525,False,-1,-17.556316375732422,0,no_progress,19.57752628197057,-1.3096363485131461,-0.01182068269009714
1,25,0.1531837880741372,0.2683649717882347,0.8735336065292358,-0.4867638051509857,True,81,3.0108869075775146,0,ESCAPED,1.4544462473596749,0.013740149615857098,-0.02479573191596538
1,26,0.25748729284237376,0.32138006667748664,-0.5339401364326477,-0.8455222845077515,False,-1,-11.500995635986328,0,no_progress,20.36713722979045,-0.5224192145554243,-0.022611841603633658
1,27,0.18192179474161307,0.29212924972406357,0.23848417401313782,0.9711464047431946,False,-1,2.250154495239258,0,lateral_OOB,19.584871421899305,-2.9835828164279983,-0.2280900138933893
1,28,0.25806572850638,0.11567948064269207,0.456719309091568,-0.8896108269691467,True,163,3.0269482135772705,0,ESCAPED,4.700831563255963,0.03760165007371107,-0.024110664025389646
1,29,0.17138594464163318,0.19378674912416044,-0.40714702010154724,0.9133626222610474,False,-1,-10.155804634094238,0,no_progress,19.79778082558479,-1.4024033578991368,-0.02356780977473359
1,30,0.23987381458610638,0.144642969543593,-0.7949678301811218,0.6066515445709229,False,-1,-15.699755668640137,0,no_progress,17.983844198718867,0.30785043070707657,-0.4161717723457013
1,31,0.1507571973640375,0.16562367818752538,-0.8798806667327881,0.47519469261169434,False,-1,-19.330204010009766,0,no_progress,19.462514590258337,-0.9380371281517853,-0.010142736438247327
1,32,0.16376976077195218,0.2582899865091394,-0.7307908535003662,0.6826013922691345,False,-1,-15.398835182189941,0,no_progress,20.129964746277697,1.1332251163077387,-0.025641397755546635
1,33,0.24428821194991107,0.2634665027670986,-0.9080820083618164,0.41879239678382874,False,-1,-19.690000534057617,0,no_progress,20.06062165609747,0.8186724953090453,-0.022761987010869428
1,34,0.2627516657334859,0.25803377937504174,0.3697267472743988,-0.9291405081748962,True,142,3.007481336593628,0,ESCAPED,4.920850375519637,-0.4828743004613368,-0.22482725198045098
1,35,0.1944333141122147,0.23591732241711388,0.33105993270874023,0.9436097145080566,True,183,3.003833293914795,0,ESCAPED,7.314549849679306,-0.08461254197655001,-0.01994123135076648
1,36,0.2794983547154216,0.1608038660765818,-0.04313617944717407,0.9990692138671875,True,337,3.0014615058898926,0,ESCAPED,13.832554790714997,3.6878501037118463,-0.43409387957988904
1,37,0.15951470941082557,0.16445077974918415,0.08239548653364182,-0.9965997338294983,False,-1,1.3488998413085938,0,timeout_no_progress,19.70872929610109,0.44130207442616876,-0.010596615674668812
1,38,0.2407261641888006,0.13216830307929237,-0.712587833404541,0.7015829086303711,False,-1,-15.250192642211914,0,no_progress,19.134231024359064,-0.2710953935285723,-0.00529010423041857
1,39,0.2047197813002702,0.26624606159049014,-0.9619057178497314,0.2733812928199768,False,-1,-21.319995880126953,0,no_progress,20.049916751329178,-0.40256351505887666,-0.01826102771051224
1,40,0.2262473824873191,0.3099211509022356,-0.1472829133272171,-0.9890943765640259,False,-1,-1.9487589597702026,0,no_progress,20.15468153036138,-1.3287379392472085,-0.019230454749537936
1,41,0.19745094425611268,0.21209907733612104,-0.6739394068717957,0.7387865781784058,False,-1,-15.03802490234375,0,no_progress,19.720106473416923,-0.541413982736531,-0.012101012703369666
1,42,0.16426550632087059,0.15081038602184915,-0.21081872284412384,0.9775251746177673,False,-1,-4.942042350769043,0,no_progress,19.670400641266557,-0.38210378756534547,-0.008751352802683807
1,43,0.1908374064282993,0.1782619647049844,-0.886107325553894,-0.46348005533218384,False,-1,-19.386423110961914,0,no_progress,19.71250499098508,0.3167627643418816,-0.014913203348127428
